,galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs,subclass
8365,6.37465E+18,1.23767E+18,178.6950962,35.73230658,20.86767578,20.30050468,20.03603172,20.01420784,19.7859745,21.23398018,-999,QSO,BROADLINE
8375,6.37468E+18,1.23766E+18,186.6238149,39.24274181,21.24839783,20.14968491,20.17863274,20.15149117,20.3608532,22.48616028,-999,STAR,A0
8377,6.37468E+18,1.23766E+18,188.3154082,39.6588776,20.73859024,19.93395042,19.89182472,19.96113014,20.01218414,22.39121056,-999,STAR,A0
8384,6.37486E+18,1.23767E+18,177.2613707,31.50326242,20.23665428,19.58457947,18.72210121,18.30076408,17.98278999,21.75839996,-999,QSO,STARBURST BROADLINE
8385,6.37468E+18,1.23766E+18,181.70278,37.9893952,21.38740921,20.39106178,19.79431152,19.65339088,19.55698967,21.34628487,-999,QSO,null
8387,6.37468E+18,1.23766E+18,182.3754599,37.41073075,22.74045944,21.34076309,21.01029968,21.15614319,21.01947594,23.24060822,-999,STAR,B5 (338529)
8390,6.37468E+18,1.23766E+18,182.7407843,37.45984985,20.89498901,20.57270432,20.48775101,20.44887543,20.26126099,22.36081505,-999,QSO,BROADLINE
8392,6.37486E+18,1.23767E+18,184.3533335,34.13824532,21.3921051,20.86358452,20.89550591,20.87771988,20.52933502,22.21647072,-999,QSO,BROADLINE
8393,6.37486E+18,1.23767E+18,184.9302448,34.31767465,21.02838898,20.49072266,20.55352783,20.61165237,20.60995483,21.08420181,-999,STAR,WDcooler
8396,6.37468E+18,1.23766E+18,186.8734291,37.80320908,20.51168823,20.34417343,20.06176186,20.11203957,19.96569824,20.78480339,21.93240547,QSO,null
8400,6.37472E+18,1.23766E+18,194.2813097,41.08492133,20.11120415,19.66166878,18.98875427,18.59668732,18.36736679,20.44833946,20.6729641,QSO,null
8403,6.37489E+18,1.23767E+18,192.1536724,34.71584997,20.35634422,20.25650406,20.37869835,20.64457893,20.8448658,20.88570595,-999,QSO,null
8406,6.37472E+18,1.23766E+18,194.2708968,41.11142434,19.46483994,19.15620995,18.59354591,18.0639534,18.13963509,20.14997292,20.57810211,QSO,BROADLINE
8411,6.37489E+18,1.23767E+18,193.3540849,33.68270608,20.63307762,19.57250595,19.40192604,19.37452888,19.2939415,22.2296257,-999,STAR,A0
8419,6.37486E+18,1.23767E+18,183.2112192,33.35850476,22.39988327,21.93012428,21.78025246,22.08651543,21.61624146,22.84662056,-999,QSO,null
8421,6.37468E+18,1.23766E+18,190.7070827,37.24240644,22.0793972,21.77920341,21.71291733,21.5193882,21.00316811,22.39982224,-999,QSO,null
8422,6.37468E+18,1.23766E+18,189.9875148,37.22614367,21.19107437,20.77611923,20.70321465,20.70360565,20.48760223,22.06422997,-999,STAR,CV
8424,3.15196E+18,1.23766E+18,182.949457,36.63369207,22.92050362,22.09472084,22.2008934,21.74001122,21.4569931,24.57154846,-999,QSO,BROADLINE
8427,6.37468E+18,1.23766E+18,181.5649457,37.12822466,21.06409264,19.91731453,19.87636566,19.95782089,19.80106544,21.39944077,-999,STAR,A4V (97603)
8436,6.37486E+18,1.23767E+18,180.5067135,32.76841012,22.8394165,21.89056969,21.7823925,21.71580696,21.40917206,23.35225487,-999,QSO,null
8438,6.37468E+18,1.23766E+18,188.4262945,36.43853892,24.01658058,22.12247467,21.61266518,21.22002602,20.81434822,22.40327644,-999,QSO,null
8443,6.37486E+18,1.23767E+18,179.49585,35.44158071,20.79334641,20.49130058,20.49150848,20.44159889,20.20378494,21.65601158,-999,QSO,BROADLINE
8444,6.37468E+18,1.23766E+18,188.3154082,39.6588776,20.73859024,19.93395042,19.89182472,19.96113014,20.01218414,22.39121056,-999,STAR,A4V (136729)
8446,3.15196E+18,1.23767E+18,182.7577289,35.98739642,21.09202957,20.4658165,20.41046524,20.41697884,19.98413086,-999,24.0280323,QSO,BROADLINE
8450,6.37468E+18,1.23766E+18,185.1713002,38.91684613,21.21472931,20.53681374,20.22760391,20.19606972,20.10081291,22.20709419,-999,STAR,B9III (15318)
8451,3.24597E+18,1.23766E+18,185.0410945,39.65727422,22.4342556,21.46636009,21.28304291,21.13181114,20.80794334,23.52540398,-999,STAR,B1Ve (212571)
8454,3.05696E+18,1.23766E+18,188.2017939,38.53755492,26.04431343,21.58798409,21.3710537,20.94044304,20.83720589,24.74531364,-999,QSO,BROADLINE
8455,6.37468E+18,1.23766E+18,187.1884338,38.55437699,20.95883751,20.27327347,20.15644073,20.14560318,20.05763245,22.38075066,22.33665466,QSO,BROADLINE
8457,6.37468E+18,1.23766E+18,186.0838241,38.72699323,22.20925331,21.29373741,21.24119186,21.46770287,20.89016914,22.34033585,-999,QSO,BROADLINE
8459,6.37486E+18,1.23767E+18,181.7904861,34.91142163,22.02838707,21.42855835,21.3109417,21.06938171,20.79282951,21.07911491,21.58408737,QSO,null
8461,6.37468E+18,1.23767E+18,185.6427342,35.67833656,21.33768272,20.43222809,20.33524323,20.32624054,20.16467285,22.82823563,-999,STAR,A1III (225180)
8462,3.05679E+18,1.23767E+18,186.8592213,35.50270847,21.9427166,21.36823463,21.17007256,20.95030975,20.70102882,23.99158669,-999,QSO,null
8467,6.37468E+18,1.23766E+18,185.6017248,36.8933629,21.2312355,20.66759491,20.6364212,20.24336052,20.20256042,22.41333771,-999,QSO,BROADLINE
8469,6.37929E+18,1.23767E+18,208.5942342,33.2447502,22.75701523,21.20830917,21.07590294,21.12184525,21.43635368,22.99543571,-999,QSO,BROADLINE
8473,6.37932E+18,1.23767E+18,201.9766725,31.91679801,19.24730682,19.10227585,18.63552284,18.29078102,17.86765099,20.46448326,21.3266983,QSO,BROADLINE
8480,6.37862E+18,1.23767E+18,197.8690767,24.17408396,21.2071228,20.61873245,20.6478405,20.64096451,20.30714417,23.18576622,-999,QSO,BROADLINE
8482,6.37862E+18,1.23767E+18,199.1553683,22.69197572,21.61058807,20.95995903,20.80778122,20.70634842,20.6738205,21.44597816,-999,QSO,BROADLINE
8483,6.37862E+18,1.23767E+18,198.6420605,22.68902403,22.71060562,20.8332119,20.50157738,20.51523781,20.53405952,21.69393158,-999,QSO,BROADLINE
8484,3.86954E+18,1.23767E+18,206.3417376,27.25801694,22.20158195,21.34709167,21.1363163,21.01698112,20.71781349,23.28880692,-999,QSO,BROADLINE
8485,6.37932E+18,1.23767E+18,206.4292578,28.70377852,21.64653206,21.0910244,20.61388588,20.39381409,20.39556503,22.23015785,-999,QSO,BROADLINE
8486,6.37932E+18,1.23767E+18,206.5464084,27.98601414,20.76610565,20.24100494,20.1203804,20.13840294,19.89791489,23.36885262,-999,QSO,BROADLINE
8488,6.37932E+18,1.23767E+18,207.3196335,28.67015689,22.56646538,21.06891632,20.93635178,20.91965294,20.51871681,22.48335075,-999,STAR,A9V (154660)
8489,6.37862E+18,1.23767E+18,198.6137477,26.55214772,21.72916603,21.33303833,21.31854439,21.20951462,20.87862015,22.73746872,-999,QSO,BROADLINE
8491,6.37873E+18,1.23767E+18,185.0624439,20.94514322,22.34495735,20.87347794,20.59703064,20.52645302,20.52420998,22.52202988,-999,STAR,CV
8492,6.37862E+18,1.23767E+18,197.9066583,25.86207413,23.56653023,21.60157776,21.46302986,21.638731,21.82699776,23.5431118,-999,QSO,null
8494,3.0565E+18,1.23767E+18,183.7365918,20.47720999,22.15060043,21.61418915,21.48527718,21.38498497,20.90333557,24.0314312,-999,STAR,A8V (155514)
8497,6.37862E+18,1.23767E+18,196.6648293,26.00577425,21.30928612,21.00701523,20.96208954,20.88421822,20.53374481,22.02452087,-999,QSO,null
8499,3.24583E+18,1.23767E+18,176.3407222,26.97181826,22.19400787,21.41358948,21.28673363,21.12891006,20.81764221,23.96835136,-999,STAR,F8V (G_243-63)
8500,3.05425E+18,1.23767E+18,197.0833285,27.32264812,22.7595253,21.94047928,22.15718269,21.96745872,21.57634735,24.29953003,-999,QSO,BROADLINE
8501,3.05425E+18,1.23767E+18,197.1818829,27.07873298,22.91427231,22.09909439,20.66113281,19.6143055,18.91993141,23.4724369,-999,QSO,BROADLINE
8503,6.37855E+18,1.23767E+18,203.3784149,22.20807784,20.9500618,20.1820755,20.11001968,19.9622345,19.70695496,22.01347351,-999,QSO,BROADLINE
8504,6.37873E+18,1.23767E+18,186.6335939,22.45405736,21.77845001,21.33737183,21.22286034,20.93197823,20.61370468,21.6709671,-999,QSO,null
8509,6.37873E+18,1.23767E+18,185.6673186,22.76416975,21.19921494,20.13826752,19.97457886,19.92415047,19.72908783,22.33302307,-999,STAR,A2II (39866)
8512,6.37862E+18,1.23767E+18,201.3688624,22.96908485,21.23196983,20.58341599,20.43749428,20.45763969,20.06126785,21.61088181,21.91290474,QSO,BROADLINE
8515,6.37932E+18,1.23767E+18,198.815065,30.93035299,21.01961899,20.59967422,20.06099892,19.92583084,19.81929016,23.04069328,-999,QSO,BROADLINE
8518,6.37873E+18,1.23767E+18,185.6441211,23.709096,20.73931694,20.27005005,20.14297676,20.17398071,19.9745121,22.18348503,-999,STAR,CV
8519,6.37873E+18,1.23767E+18,186.2727198,23.72127673,21.37833977,20.07049561,19.9209919,19.82761955,19.73066139,22.06685066,-999,STAR,F0III (89025)
8520,6.37873E+18,1.23767E+18,186.2519862,23.77818919,22.49859428,21.91444588,22.20764351,21.91974449,21.19749832,22.13178635,-999,QSO,BROADLINE
8523,3.18792E+18,1.23767E+18,194.9410343,28.1610966,25.09046745,21.74634361,21.35832787,21.32865906,21.60842705,23.5881176,-999,QSO,null
8526,6.37489E+18,1.23767E+18,195.8642668,31.55392388,21.08062744,20.53614998,20.53566933,20.35134697,19.97867775,21.81942368,-999,STAR,A6IV (28527)
8531,6.37489E+18,1.23767E+18,197.1436764,31.79977127,22.16194153,21.64367485,21.65191078,21.50787544,21.14367294,22.25804138,-999,QSO,BROADLINE
8533,6.37887E+18,1.23767E+18,179.2836064,21.264724,19.69642448,19.43297005,19.33528519,19.18196487,19.00021935,20.157444,20.70702934,QSO,STARBURST BROADLINE
8534,6.37887E+18,1.23767E+18,179.4110222,22.08495982,21.40669632,20.64831161,20.62629128,20.5767746,20.17943192,22.7947731,-999,QSO,BROADLINE
8535,6.37489E+18,1.23767E+18,196.1404713,31.92938531,21.86783409,20.89035034,20.90909958,20.97472954,20.54967308,22.92809296,-999,QSO,BROADLINE
8536,6.37489E+18,1.23767E+18,195.0275685,29.96344768,21.68770599,21.22935677,21.14107895,21.16650009,21.39916801,22.77584267,-999,QSO,BROADLINE
8540,3.86472E+18,1.23767E+18,195.0859191,31.44880355,21.00204659,19.95424461,19.72791672,19.60546494,19.6411171,22.53473473,-999,STAR,F0III (89025)
8541,3.04584E+18,1.23767E+18,194.570668,32.47441292,20.99078178,20.17908096,20.04329491,20.0449543,20.12758255,23.47685432,-999,QSO,BROADLINE
8543,6.37489E+18,1.23767E+18,194.2118064,31.30187226,22.16336632,21.55504608,21.30219269,21.52239418,21.63435555,22.86535263,-999,STAR,WDcooler
8546,6.37489E+18,1.23767E+18,196.3272973,33.79715384,24.04942513,22.16737366,20.81612968,19.75435448,19.05019188,22.34765625,-999,STAR,M4.5:III (123657)
8548,6.37489E+18,1.23767E+18,194.5364952,31.04611796,21.59623146,20.82588196,20.48340607,20.44256973,20.15216827,22.43420029,-999,QSO,BROADLINE
8549,6.37489E+18,1.23767E+18,194.9265967,30.66118853,20.16212845,19.901474,19.82238388,19.78808403,19.53828049,21.32702637,-999,QSO,BROADLINE
8550,6.37489E+18,1.23767E+18,195.4795362,31.25843154,20.38167763,19.75829124,19.70670891,19.67578316,19.47210121,21.53446388,-999,QSO,BROADLINE
8554,3.15083E+18,1.23767E+18,202.3766324,29.29968811,22.06451797,21.26013565,20.36592293,19.88830185,19.55153275,24.71923065,-999,QSO,BROADLINE
8556,3.15076E+18,1.23767E+18,200.6485755,28.75317639,21.68072891,21.42189217,21.31607246,21.30023766,21.74507332,23.74523354,-999,QSO,BROADLINE
8558,6.37489E+18,1.23767E+18,193.5539782,31.05912108,20.48046494,20.13027763,20.02220535,19.95707703,19.76756096,22.96380424,-999,QSO,BROADLINE
8561,6.37489E+18,1.23767E+18,192.5335627,31.8100539,20.90631676,20.46765327,20.32735825,20.35054207,20.25908661,22.63769341,-999,QSO,null
8562,6.37489E+18,1.23767E+18,192.5932956,32.21835238,21.79730988,21.24077034,21.16368866,21.11233711,20.69923973,22.41417885,-999,QSO,BROADLINE
8565,6.37489E+18,1.23767E+18,191.7207943,32.61439486,21.53457642,21.13391113,20.92857742,20.74802208,20.44980621,20.84951401,21.12369156,QSO,null
8567,6.37489E+18,1.23767E+18,192.2049096,32.81040552,21.55993843,21.25315857,21.14696693,21.27199745,21.20798683,22.99816513,-999,QSO,BROADLINE
8568,6.37489E+18,1.23767E+18,193.703835,32.94097183,22.4532795,21.64084053,21.62831497,21.44854164,21.10962868,22.31799316,22.18391609,QSO,null
8578,6.37932E+18,1.23767E+18,198.7644928,28.1266812,20.35558701,19.76833725,19.47595978,19.32462311,19.19348335,21.61316681,-999,QSO,BROADLINE
8580,6.37932E+18,1.23767E+18,199.8962909,32.3638055,21.44837952,20.73014069,20.50823593,20.55893326,20.29823112,21.74938202,-999,QSO,null
8581,3.0641E+18,1.23767E+18,200.242066,31.81708477,21.98596191,21.38178062,20.95514488,20.80212975,20.60166359,24.78795624,-999,STAR,F3/F5V (30743)
8584,3.24597E+18,1.23766E+18,184.5376569,39.64545228,22.58032417,21.30443382,20.70494652,20.40649414,19.81098557,24.05817604,-999,QSO,BROADLINE
8586,6.37932E+18,1.23767E+18,204.4396256,29.44963709,21.04314041,21.02817345,20.64165115,20.35189056,20.47052956,21.61352539,-999,QSO,BROADLINE
8589,2.54172E+18,1.23767E+18,197.4304619,29.71380615,22.75272369,21.66680336,20.30296326,19.2924099,18.96081734,22.96706581,-999,QSO,BROADLINE
8591,3.15083E+18,1.23767E+18,202.3766324,29.29968811,22.06451797,21.26013565,20.36592293,19.88830185,19.55153275,24.71923065,-999,QSO,null
8595,6.37932E+18,1.23767E+18,204.3110208,30.63301629,21.88946152,20.89609718,20.0057888,19.60411835,19.20168495,22.22395897,-999,QSO,BROADLINE
8598,6.37887E+18,1.23767E+18,178.3655373,25.38423678,20.59072113,20.10750198,20.03942299,20.07916641,19.89062691,-999,21.27031517,QSO,BROADLINE
8599,3.08046E+18,1.23767E+18,201.544421,31.31889797,22.63591194,20.94347191,20.91702461,20.87516403,21.33864975,23.53145027,-999,STAR,A1III (225180)
8606,3.0589E+18,1.23767E+18,205.3787786,28.56597595,22.71889305,20.96750641,20.66452789,20.45411491,20.74172974,22.88187599,-999,STAR,G0 (G_101-29)
8607,6.37887E+18,1.23767E+18,181.694051,25.35473756,21.55182076,20.88405418,20.66945648,20.60889244,20.50571823,22.51376724,-999,STAR,F2V (33256)
8610,6.37489E+18,1.23767E+18,191.3370166,26.31770487,20.91304398,20.05557823,19.81288338,19.68777084,19.71070671,22.40880394,-999,STAR,F3/F5V (30743)
8615,3.15041E+18,1.23767E+18,183.0421518,29.37840273,22.92068481,21.9874382,21.79402733,21.9064827,21.33249474,23.84846306,-999,STAR,B2III (35468)
8616,3.0564E+18,1.23767E+18,181.3804435,30.76656,21.03773117,20.29600716,20.06088448,20.092659,19.78848839,24.08892632,-999,QSO,BROADLINE
8617,6.37486E+18,1.23767E+18,181.9007788,31.47633302,21.63220787,21.13438988,21.19544601,20.98956108,20.93408775,22.74920845,-999,QSO,BROADLINE
8620,2.49018E+18,1.23767E+18,189.3245457,28.42297314,25.1829567,21.94137764,21.82769585,21.92098236,22.02762985,23.92107582,-999,STAR,F6II (61295)
8622,6.37486E+18,1.23767E+18,180.5233947,30.60116414,22.01255226,21.54767227,21.48026085,21.5155983,21.77264595,22.38762093,-999,QSO,null
8623,3.15059E+18,1.23767E+18,191.8524955,28.52718281,22.78775406,21.84833336,21.99739838,21.95221519,21.39006615,23.40690613,-999,QSO,BROADLINE
8625,3.05633E+18,1.23767E+18,179.8403751,30.26805454,22.03634453,21.75757027,21.4959507,21.61997795,21.51387978,-999,23.66553497,STAR,B2IV-V (176819)
8627,3.23911E+18,1.23767E+18,180.1257719,30.91627972,22.77333069,21.55526161,20.11085892,19.1667347,18.87568092,23.26428413,-999,QSO,AGN BROADLINE
8629,3.23911E+18,1.23767E+18,180.2909072,31.26893997,22.05843163,21.40754318,21.2052269,21.31906128,20.83552933,24.06914711,-999,QSO,null
8631,3.12951E+18,1.23767E+18,205.1813963,30.77725233,25.13470268,22.14126015,20.61499977,19.71304321,19.24100876,23.25949287,-999,QSO,null
8633,3.12951E+18,1.23767E+18,205.1086093,30.5944514,20.94302368,20.35801315,20.20915031,20.04455948,19.81007957,23.65666962,24.11087418,QSO,BROADLINE
8634,6.37887E+18,1.23767E+18,178.6872512,22.21623166,22.00588226,20.88537025,20.81595802,20.92038918,20.66147804,22.60390663,-999,STAR,A6IV (28527)
8636,6.37887E+18,1.23767E+18,178.3061544,22.12047548,21.34766388,20.17568398,19.78369331,19.5401268,19.42549896,22.27210045,-999,STAR,F3/F5V (30743)
8639,3.0564E+18,1.23767E+18,181.1044984,31.04251108,22.95329666,21.08996391,20.73832321,20.57595062,20.7332058,23.62096405,23.87382698,STAR,F6V (16673)
8640,6.37486E+18,1.23767E+18,181.3545649,31.65203266,20.89953041,20.4848938,20.4437542,20.42573547,20.20877266,21.5323925,-999,QSO,null
8641,6.37887E+18,1.23767E+18,179.4110222,22.08495982,21.40669632,20.64831161,20.62629128,20.5767746,20.17943192,22.7947731,-999,QSO,BROADLINE
8644,6.37932E+18,1.23767E+18,204.1771677,31.4203851,22.97191048,21.52249718,21.48080826,21.45517159,21.31293488,21.80573463,-999,STAR,A4V (97603)
8645,6.37932E+18,1.23767E+18,204.3916358,31.75612958,21.52745247,21.11161423,20.99746132,21.03416634,20.73965073,21.72356415,-999,QSO,BROADLINE
8649,6.37887E+18,1.23767E+18,177.7430622,21.2165072,24.73199654,22.02384949,21.92077827,21.87779045,21.59257698,22.43502617,-999,QSO,null
8650,6.37887E+18,1.23767E+18,177.6348926,21.83053209,21.62153816,21.01553917,19.92025757,18.94662476,18.65862846,22.48896408,-999,QSO,BROADLINE
8651,6.37932E+18,1.23767E+18,205.2586482,31.96361642,20.30450058,20.08055115,19.94795609,19.82019043,19.69135284,22.37507057,-999,QSO,BROADLINE
8653,3.86173E+18,1.23767E+18,185.8608045,28.96743291,21.54466248,21.04103279,20.81521606,20.81482124,20.83659744,23.86302948,-999,QSO,BROADLINE
8655,3.86173E+18,1.23767E+18,185.7146232,29.11516029,22.00180626,21.07403946,21.09290695,21.22833252,20.58257484,22.60725784,-999,QSO,BROADLINE
8657,3.86944E+18,1.23767E+18,206.1639717,32.1610115,21.15933037,20.82000923,20.74664497,20.65033913,20.47045708,23.9648037,-999,QSO,BROADLINE
8659,6.37486E+18,1.23767E+18,186.6921645,30.50502236,19.99885368,19.6022625,19.57974434,19.57842636,19.50709915,22.72445297,-999,QSO,BROADLINE
8662,6.37486E+18,1.23767E+18,187.4880289,29.88172775,20.43614006,20.01740646,19.94320297,19.91173172,19.63583755,20.50198364,22.02193451,QSO,BROADLINE
8663,3.22993E+18,1.23767E+18,187.9501704,30.74944647,22.35512543,21.93824577,21.94934845,22.22019577,21.04157257,23.1470089,-999,QSO,null
8670,6.37486E+18,1.23767E+18,180.4129862,28.74059321,21.48407936,20.93354225,20.48809433,20.14978027,19.77204514,22.3006134,-999,QSO,BROADLINE
8672,6.37486E+18,1.23767E+18,180.7589478,28.77453888,20.78734016,20.22055817,20.01056099,20.13799667,19.93782425,21.92353439,-999,QSO,BROADLINE
8676,3.24309E+18,1.23767E+18,186.3486589,30.6827837,21.77496719,21.40792465,21.21641159,20.9505806,20.44427109,23.01452065,-999,QSO,BROADLINE
8677,6.37486E+18,1.23767E+18,183.9216118,30.70002376,21.34606743,20.41908455,19.83085632,19.58425522,19.32064819,21.85015106,-999,QSO,null
8682,3.15052E+18,1.23767E+18,189.9557884,29.89080139,21.2449398,20.60214043,20.5735836,20.54815674,20.20492363,22.96584129,-999,QSO,BROADLINE
8686,3.15192E+18,1.23767E+18,188.6617158,31.32412553,21.6153965,21.14241219,21.18215942,20.82156563,20.59564018,25.06929016,-999,QSO,BROADLINE
8688,3.22993E+18,1.23767E+18,188.0339612,30.70054109,21.28482056,20.49272537,20.4609108,20.47364235,20.42113686,24.01245689,-999,QSO,BROADLINE
8689,6.37486E+18,1.23767E+18,187.4166918,32.37780444,22.65962601,21.85293579,21.98117065,21.91688919,21.8082943,22.07711601,-999,QSO,null
8690,6.37489E+18,1.23767E+18,187.7962184,33.1738344,20.75605202,19.98801613,19.91329002,19.80474281,19.72068024,22.43663216,-999,STAR,A8V (155514)
8691,3.23876E+18,1.23767E+18,188.7171931,32.52691786,22.05239296,21.45580864,21.32554817,21.22174072,21.20299721,23.96500397,-999,QSO,BROADLINE
8701,3.15059E+18,1.23767E+18,192.2164992,28.50825189,21.31851768,20.63054085,20.64212418,20.60843849,20.16466713,20.86023903,22.19593811,QSO,BROADLINE
8702,3.19175E+18,1.23767E+18,192.5846326,28.44235907,21.01861382,20.71280479,20.61750412,20.42228317,20.02224541,22.40636635,-999,QSO,BROADLINE
8703,3.15062E+18,1.23767E+18,193.0855051,29.61503221,21.71306801,21.42828751,21.24827194,21.28113937,21.06231499,24.07138634,-999,QSO,null
8705,3.05394E+18,1.23767E+18,193.6282637,28.38283298,21.979496,20.62038803,20.37379074,20.44568443,20.26990318,22.88447952,-999,STAR,A2II (39866)
8706,3.15066E+18,1.23767E+18,193.430307,29.14618127,24.0084095,21.67429924,21.61403847,21.78960991,22.33283997,23.68902588,-999,STAR,B8IV (171301)
8707,3.15062E+18,1.23767E+18,193.0855051,29.61503221,21.71306801,21.42828751,21.24827194,21.28113937,21.06231499,24.07138634,-999,QSO,null
8711,3.06171E+18,1.23767E+18,191.7493216,31.13174044,21.19876862,20.57907295,19.65102768,18.95069313,18.97050858,20.61169434,-999,QSO,BROADLINE
8716,3.06171E+18,1.23767E+18,190.894154,31.20605731,21.46403122,20.79410553,20.41954994,20.44534302,20.1230526,22.4265461,-999,QSO,BROADLINE
8717,6.37489E+18,1.23767E+18,190.8034598,31.57421331,20.4208374,19.94974136,19.81399536,19.79001427,19.47833824,19.67321205,21.83188438,QSO,BROADLINE
