galex_objid,sdss_objid,ra,dec,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,subclass
3.86687E+18,1.23766E+18,200.484439,37.87799613,22.16954803,20.87780952,20.75392532,20.61649513,20.41492653,0.039676391,0.030915573,0.021387251,0.01589302,0.011821487,23.5337925,-999,STAR,F0IV (81937)
3.86694E+18,1.23767E+18,199.7826455,29.788541,23.50883484,22.06409836,21.06419945,19.89576721,19.35267639,0.047946483,0.037359577,0.025845181,0.01920574,0.014285542,23.41033363,-999,GALAXY,null
3.86694E+18,1.23767E+18,200.4746484,29.94718481,21.43058205,19.30539703,17.62164307,17.04816818,16.73201561,0.050014976,0.038971331,0.026960187,0.020034308,0.014901845,22.90444183,-999,GALAXY,null
3.86694E+18,1.23767E+18,199.7484536,30.04497108,23.15162849,21.59244347,20.33502007,19.45281219,18.99824333,0.050149858,0.039076429,0.027032891,0.020088335,0.014942031,23.4286499,-999,GALAXY,null
3.86694E+18,1.23767E+18,199.9146931,30.05003236,24.92640305,21.16283798,20.71698189,20.5546608,20.43868637,0.054312896,0.04232024,0.029276947,0.02175591,0.016182398,23.93041992,-999,STAR,F8V (G_243-63)
3.86694E+18,1.23767E+18,199.8749672,30.05014823,22.78831291,22.42799187,20.87906265,19.82941818,19.31660652,0.053757597,0.041887555,0.028977616,0.021533474,0.016016949,23.39021492,-999,GALAXY,null
3.86694E+18,1.23767E+18,200.1731226,30.62673152,22.031744,21.08914948,21.06419754,21.01706696,20.86381912,0.049116366,0.03827114,0.026475796,0.019674355,0.014634105,23.31448174,-999,STAR,sd:F0 (G_84-29)
3.86694E+18,1.23767E+18,200.1701465,30.67126071,22.26631737,21.01189613,20.56893349,20.15457344,20.01449966,0.045029342,0.035086557,0.024272719,0.018037232,0.013416386,23.48232841,-999,QSO,BROADLINE
3.86719E+18,1.23766E+18,200.387227,39.84500203,23.06884766,22.01108742,20.78264618,20.00511742,19.33544922,0.049297594,0.038412351,0.026573487,0.019746948,0.014688102,23.3792057,-999,GALAXY,AGN
3.86719E+18,1.23766E+18,199.9838802,39.92136249,23.36969757,21.90848541,20.96011162,19.94001579,19.51867676,0.058207452,0.045354851,0.031376276,0.023315936,0.017342772,23.24826431,-999,GALAXY,null
3.86719E+18,1.23766E+18,201.1548785,39.9961594,22.73655319,21.72603416,21.73160934,21.99309349,22.3032856,0.051182836,0.039881319,0.027589712,0.020502113,0.015249806,24.3848362,-999,STAR,A4V (97603)
3.86719E+18,1.23766E+18,201.0708773,40.36355689,23.04201317,21.85321426,20.70838356,19.81474304,19.38213539,0.060782749,0.047361508,0.032764472,0.024347514,0.018110078,23.16597366,-999,GALAXY,null
3.86719E+18,1.23766E+18,200.3560574,40.48537317,22.12098694,20.65865135,18.96492386,18.2879715,17.83059883,0.059526701,0.046382803,0.032087408,0.023844384,0.017735841,23.7957325,-999,GALAXY,null
3.86719E+18,1.23766E+18,200.3841799,40.51161768,22.22288895,20.54046822,18.92852402,18.32607841,17.84361458,0.058034286,0.045219924,0.031282932,0.023246571,0.017291179,22.99636459,-999,GALAXY,null
3.86719E+18,1.23766E+18,200.5026463,40.66330195,22.60490036,20.8042202,19.06613922,18.47146225,18.13058281,0.044013318,0.034294877,0.023725038,0.017630246,0.013113664,24.27573395,-999,GALAXY,null
3.86722E+18,1.23767E+18,200.6520745,24.89624124,20.78546333,20.18205261,19.93903351,19.84009171,19.51563454,0.039983515,0.031154884,0.021552805,0.016016044,0.011912994,23.20131111,-999,QSO,BROADLINE
3.86722E+18,1.23767E+18,200.417972,24.99181665,23.40734863,21.54808426,19.88961601,18.92679787,18.44264412,0.047892805,0.037317749,0.025816245,0.019184237,0.014269548,24.57507896,-999,GALAXY,null
3.86722E+18,1.23767E+18,200.5498795,25.10003425,22.12084389,21.6993618,21.87875175,21.66981888,21.51805496,0.045054175,0.035105906,0.024286104,0.018047178,0.013423785,23.53197289,-999,QSO,null
3.86722E+18,1.23767E+18,200.3915441,25.21781755,22.0003376,20.99735832,19.83490372,19.12398529,18.76873398,0.053170696,0.041430246,0.028661253,0.021298382,0.015842084,22.14637184,-999,GALAXY,null
3.86722E+18,1.23767E+18,200.3898364,25.49302673,23.25354195,22.66114426,20.75349998,19.8092289,19.48670578,0.06048651,0.047130678,0.032604784,0.02422885,0.018021813,23.14884186,-999,GALAXY,null
3.86722E+18,1.23767E+18,200.6889845,25.92995689,20.52504539,18.73589897,17.5810833,17.07512093,16.74679184,0.073028363,0.056903202,0.039365374,0.029252691,0.021758627,22.84797859,-999,GALAXY,null
3.86736E+18,1.23766E+18,200.8458418,38.14685934,23.75140762,22.03820992,20.68480301,19.76986885,19.31366348,0.046433978,0.03618104,0.025029875,0.018599881,0.013834894,23.03977966,-999,GALAXY,null
3.86736E+18,1.23766E+18,200.7784084,38.16104316,23.01840019,21.92395592,20.57535362,19.43883514,19.03121758,0.045331139,0.035321716,0.024435399,0.018158121,0.013506305,23.82458496,-999,GALAXY,null
3.86736E+18,1.23766E+18,200.8932851,38.20795208,23.3322258,21.51810646,20.41469383,19.50206757,19.35111237,0.05154866,0.040166367,0.027786907,0.020648649,0.015358802,23.23205566,-999,GALAXY,STARFORMING
3.86736E+18,1.23766E+18,200.6773038,38.36666171,21.77824211,21.42289162,19.97914124,19.05275917,18.6293869,0.043270499,0.033716083,0.023324629,0.017332699,0.012892343,23.60659218,-999,GALAXY,null
3.86743E+18,1.23767E+18,200.8459088,21.06214829,23.89743614,21.24506569,19.40350723,18.79291916,18.39922142,0.110890947,0.086405478,0.059774909,0.044419162,0.033039697,23.48004532,-999,GALAXY,null
3.86761E+18,1.23766E+18,201.4929225,39.47546405,21.48039055,20.5323658,20.46667671,20.51567841,20.35086632,0.048951574,0.038142733,0.026386967,0.019608345,0.014585006,23.1946907,-999,STAR,A4V (136729)
3.86761E+18,1.23766E+18,201.9067141,39.63110828,24.08966064,22.01051712,21.83148575,21.82769775,21.47601128,0.033837214,0.026365729,0.01823969,0.013554044,0.010081719,23.80806351,-999,QSO,null
3.86761E+18,1.23766E+18,202.1259512,39.83195162,24.16191101,21.93572044,21.83563805,22.09251595,21.92910385,0.025612185,0.01995684,0.01380605,0.010259375,0.00763109,23.93682861,-999,QSO,null
3.86761E+18,1.23766E+18,202.1259512,39.83195162,24.16191101,21.93572044,21.83563805,22.09251595,21.92910385,0.025612185,0.01995684,0.01380605,0.010259375,0.00763109,23.93682861,-999,QSO,null
3.86761E+18,1.23766E+18,201.9041274,39.87947644,22.03414917,20.73155975,19.36345291,18.51668549,18.01058388,0.03578645,0.027884558,0.019290408,0.014334841,0.010662488,24.22753143,-999,GALAXY,null
3.86775E+18,1.23767E+18,202.2374843,21.29497794,21.4527626,20.3748455,20.24234772,20.04713058,20.01626587,0.089623563,0.069834076,0.048310891,0.035900168,0.02670313,23.40455437,-999,STAR,sd:F0 (G_84-29)
3.86775E+18,1.23767E+18,202.2374843,21.29497794,21.4527626,20.3748455,20.24234772,20.04713058,20.01626587,0.089623563,0.069834076,0.048310891,0.035900168,0.02670313,23.40455437,-999,STAR,B3II (175156)
3.86775E+18,1.23767E+18,201.3950587,21.36574805,22.40897942,21.87445641,20.37182999,19.0640316,18.51994324,0.104121096,0.081130452,0.056125674,0.041707389,0.031022636,22.97385597,-999,GALAXY,null
3.86775E+18,1.23767E+18,201.8177325,21.43869536,22.48491096,21.85638618,21.7841835,21.90893745,22.00314331,0.097890936,0.07627596,0.052767355,0.039211798,0.029166374,23.36605263,-999,STAR,A1V (95418)
3.86775E+18,1.23767E+18,201.3132423,21.76781926,23.55518723,21.29746246,20.84536934,20.86874008,20.75609398,0.105274804,0.08202941,0.056747567,0.042169526,0.031366378,23.0283432,-999,STAR,F8V (G_243-63)
3.86782E+18,1.23766E+18,202.0371073,38.70622159,23.35941315,21.16628265,19.7383194,18.9874649,18.47639656,0.044764202,0.034879964,0.024129797,0.017931025,0.013337389,23.61363411,-999,GALAXY,null
3.86782E+18,1.23766E+18,201.6862455,38.97690454,21.51593208,21.28720665,20.31632423,19.63972473,19.33508492,0.043295328,0.033735428,0.023338012,0.017342644,0.012899741,22.51955605,-999,GALAXY,null
3.86782E+18,1.23766E+18,202.0109217,38.98644267,24.88216019,21.46903229,20.03260231,19.23335457,18.79114723,0.03680931,0.028681567,0.019841775,0.014744565,0.010967247,23.3058033,-999,GALAXY,null
3.86782E+18,1.23766E+18,201.5549909,39.05728173,22.39163208,21.07698631,20.81173706,20.75212288,20.38347816,0.043199696,0.033660911,0.023286462,0.017304337,0.012871248,24.1089859,-999,STAR,F3/F5V (30743)
3.86782E+18,1.23766E+18,202.7888807,39.12584611,21.76900291,21.57448387,21.81560135,21.55115509,21.72937965,0.022647489,0.017646771,0.012207954,0.009071819,0.006747766,23.21611214,-999,QSO,null
3.86782E+18,1.23766E+18,201.5818032,39.26793074,24.81745148,22.75949287,21.55164909,21.69805717,21.34435081,0.033784039,0.026324293,0.018211024,0.013532743,0.010065874,24.29850769,-999,GALAXY,null
3.86782E+18,1.23766E+18,201.8357386,39.37456611,24.04594421,21.82437325,20.65071487,19.86206436,19.50360489,0.032491554,0.0253172,0.017514322,0.013015018,0.009680782,22.83001137,-999,GALAXY,null
3.86796E+18,1.23767E+18,202.3033336,20.12076825,24.19878769,21.54805183,21.11283493,20.70695496,20.16177559,0.074948758,0.058399566,0.040400546,0.030021938,0.022330806,24.32712746,-999,QSO,null
3.86796E+18,1.23767E+18,202.3033336,20.12076825,24.19878769,21.54805183,21.11283493,20.70695496,20.16177559,0.074948758,0.058399566,0.040400546,0.030021938,0.022330806,24.32712746,-999,QSO,null
3.86796E+18,1.23767E+18,202.1208265,20.13681513,24.41423607,22.60295868,20.84514999,19.79082489,19.37709427,0.075285204,0.058661722,0.040581908,0.030156706,0.022431049,24.33743858,-999,GALAXY,null
3.86796E+18,1.23767E+18,202.0478895,20.46382881,22.07905388,21.78271103,20.73631477,19.89127541,19.48734665,0.083538912,0.065092951,0.045031004,0.03346286,0.024890222,22.0949173,-999,GALAXY,null
3.86796E+18,1.23767E+18,202.7491149,20.51736869,24.01328278,22.31477165,21.20748329,20.00461006,19.80778122,0.068552725,0.053415816,0.036952816,0.027459903,0.020425122,24.1027832,-999,GALAXY,null
3.86807E+18,1.23767E+18,202.5285068,22.34819277,23.36937523,20.46577454,18.75178528,18.15809441,17.77084541,0.070712127,0.055098411,0.038116824,0.028324885,0.021068512,24.09694862,-999,GALAXY,null
3.86807E+18,1.23767E+18,202.1270359,22.34925082,25.10544777,22.65873909,20.77649498,19.74799728,19.37227631,0.067988299,0.05297602,0.036648564,0.027233811,0.020256953,23.95313644,-999,GALAXY,null
3.86807E+18,1.23767E+18,202.1102637,22.38390254,22.72869492,22.09697151,20.98431969,19.85922241,19.43241692,0.067806803,0.052834604,0.036550734,0.027161112,0.020202877,22.56082726,-999,GALAXY,null
3.86807E+18,1.23767E+18,202.2723878,22.46015306,25.60115242,22.45599747,20.83744812,19.65310478,19.17508125,0.070791639,0.05516037,0.038159687,0.028356738,0.021092203,23.02624702,-999,GALAXY,null
3.86807E+18,1.23767E+18,202.0229968,22.47883149,22.3882618,21.84754753,21.57326317,21.47768784,21.16896248,0.07313773,0.056988426,0.03942433,0.029296501,0.021791214,22.19631767,-999,QSO,null
3.86807E+18,1.23767E+18,202.7400605,22.5936004,23.45939636,21.71579552,20.35069847,19.42054558,18.89097404,0.075420685,0.058767289,0.040654939,0.030210976,0.022471415,23.77192497,-999,GALAXY,null
3.86807E+18,1.23767E+18,202.1506227,22.59125628,20.46724701,20.30993843,20.42238998,20.29653168,20.57441139,0.07756409,0.060437415,0.041810323,0.031069551,0.023110038,22.80510139,-999,QSO,BROADLINE
3.86807E+18,1.23767E+18,202.1506227,22.59125628,20.46724701,20.30993843,20.42238998,20.29653168,20.57441139,0.07756409,0.060437415,0.041810323,0.031069551,0.023110038,22.80510139,-999,QSO,null
3.86807E+18,1.23767E+18,201.9943584,22.60459515,20.38730621,18.43209076,17.33098221,16.91994667,16.58239174,0.085473053,0.066600025,0.046073589,0.034237612,0.025466494,23.35984421,-999,GALAXY,null
3.86807E+18,1.23767E+18,202.799566,22.83843214,21.07979393,20.43446159,20.33279228,20.33627319,20.00808144,0.077490456,0.060380038,0.04177063,0.031040056,0.023088098,22.45327759,-999,QSO,BROADLINE
3.8681E+18,1.23766E+18,202.7798194,35.68004517,23.63458061,22.06196404,20.2749691,19.39539146,18.95785713,0.062378731,0.048605084,0.033624772,0.024986809,0.018585596,23.20611,-999,GALAXY,null
3.8681E+18,1.23766E+18,202.5566291,35.86995626,22.06892776,21.53654671,21.74700165,21.36908913,21.45219803,0.057747796,0.044996694,0.031128503,0.023131814,0.017205819,23.12571526,-999,QSO,BROADLINE
3.8681E+18,1.23766E+18,201.9788815,35.90021301,21.61794281,21.07492638,21.20159721,21.1336441,20.99684906,0.039966337,0.031141499,0.021543546,0.016009163,0.011907876,23.06920433,-999,QSO,BROADLINE
3.8681E+18,1.23766E+18,202.2101597,35.91627957,22.815979,21.89022827,20.67071152,19.54225731,19.11150551,0.045467623,0.035428066,0.024508972,0.018212792,0.013546972,23.31875992,-999,QSO,BROADLINE
3.8681E+18,1.23766E+18,202.2083,35.92552164,22.93433571,22.08503723,20.58450508,19.75488091,19.13719559,0.045752931,0.035650376,0.024662765,0.018327078,0.013631978,23.8912468,-999,GALAXY,null
3.8681E+18,1.23766E+18,202.7554464,35.92702265,22.24020195,21.86357689,20.3962822,19.63349342,19.12326241,0.05637116,0.043924026,0.030386439,0.02258038,0.016795654,22.15461922,-999,GALAXY,null
3.8681E+18,1.23766E+18,202.3525657,35.9668179,22.58052063,21.70905876,21.36321259,21.10517693,20.77524567,0.048429947,0.037736289,0.026105789,0.019399399,0.014429589,23.64097595,-999,STAR,sdF3 (140283)
3.8681E+18,1.23766E+18,202.5008058,36.10482804,22.34711266,20.63072968,18.86174202,18.21455956,17.79123116,0.041121315,0.032041449,0.022166127,0.016471809,0.012251999,23.41239166,-999,GALAXY,null
3.8681E+18,1.23766E+18,202.8766891,36.12098913,24.40463066,21.85425568,20.76065063,19.62118149,19.03068352,0.059416533,0.046296958,0.032028023,0.023800254,0.017703015,24.03624535,-999,STAR,M4.5:III (123657)
3.8681E+18,1.23766E+18,202.520421,36.29078178,24.14876175,21.79844856,20.48707962,19.570364,19.15978432,0.051482406,0.040114742,0.027751192,0.02062211,0.015339062,22.95781517,-999,GALAXY,null
3.8681E+18,1.23766E+18,202.9392917,36.52373722,23.40233421,22.28396797,20.74108505,19.76008797,19.16385269,0.041922029,0.032665361,0.022597745,0.016792547,0.01249057,23.6105442,-999,GALAXY,null
3.8681E+18,1.23766E+18,203.0034713,36.57144767,21.88746071,20.70606613,20.48651505,20.49310303,20.21946716,0.043182213,0.033647288,0.023277039,0.017297335,0.012866039,24.30449677,-999,STAR,F2V (33256)
3.8681E+18,1.23766E+18,202.9939688,36.60723253,22.59151649,21.84599876,21.84386635,21.86788177,22.41285515,0.040803161,0.031793546,0.021994628,0.016344367,0.012157205,23.29051399,-999,STAR,WDcooler
3.8681E+18,1.23766E+18,202.7456169,36.73850657,21.56617737,20.01784134,18.34179497,17.72177887,17.36483574,0.037619989,0.02931324,0.020278763,0.015069295,0.011208787,23.42246437,-999,GALAXY,null
3.86835E+18,1.23767E+18,202.7920508,32.84542987,24.46428108,22.16979218,20.61731148,19.74333191,19.16731644,0.058598209,0.045659326,0.031586912,0.02347246,0.017459199,23.25089073,-999,GALAXY,null
3.86835E+18,1.23767E+18,203.2823637,33.2614725,22.00584221,20.58558655,18.88199234,18.11389351,17.67346954,0.039286502,0.030611776,0.021177085,0.015736843,0.01170532,23.75862694,-999,GALAXY,null
3.86835E+18,1.23767E+18,202.7657152,33.38960881,22.97638893,21.98513412,20.35386276,19.45575714,19.20936012,0.055674642,0.043381304,0.030010985,0.022301378,0.016588127,23.92581367,-999,GALAXY,null
3.86835E+18,1.23767E+18,203.0043373,33.40977687,26.39581108,20.94868279,19.28760529,18.59926796,18.22442245,0.04492259,0.035003379,0.024215175,0.017994471,0.013384581,23.52773666,-999,GALAXY,null
3.86835E+18,1.23767E+18,202.9518886,33.41217305,21.55712318,20.92547035,20.82499504,20.40351868,20.20342636,0.048485886,0.037779875,0.026135942,0.019421807,0.014446256,23.51323318,-999,QSO,BROADLINE
3.86835E+18,1.23767E+18,202.8364757,33.41726417,23.45686722,21.6121521,21.64136314,21.61262894,21.91869545,0.051055491,0.039782092,0.027521068,0.020451102,0.015211863,23.49687195,-999,STAR,A4V (97603)
3.86835E+18,1.23767E+18,202.5957642,33.52745686,22.1458149,21.83345413,21.84340858,21.69002914,21.37287712,0.056155555,0.043756027,0.030270217,0.022494016,0.016731415,22.5813179,-999,QSO,BROADLINE
3.86835E+18,1.23767E+18,202.5957642,33.52745686,22.1458149,21.83345413,21.84340858,21.69002914,21.37287712,0.056155555,0.043756027,0.030270217,0.022494016,0.016731415,22.5813179,-999,QSO,null
3.86835E+18,1.23767E+18,203.209164,33.63814072,21.61170769,20.92511177,21.04759789,21.08634186,20.8202095,0.048125181,0.037498813,0.025941506,0.019277319,0.014338784,24.24969292,-999,QSO,BROADLINE
3.86835E+18,1.23767E+18,202.9426055,33.64121525,21.79183769,20.65019226,20.81830025,20.81744766,20.60053062,0.074968986,0.058415327,0.040411454,0.03003004,0.022336833,23.57912636,-999,QSO,BROADLINE
3.86835E+18,1.23767E+18,202.5734278,33.74927728,22.62269211,21.50468063,21.22276497,21.0987072,20.56034851,0.055061422,0.042903487,0.029680433,0.022055743,0.01640542,24.10820961,-999,QSO,null
3.86835E+18,1.23767E+18,202.5683674,33.88687329,22.3738308,20.3584671,19.02203369,18.52728081,18.26868439,0.052227087,0.040694993,0.028152607,0.020920405,0.015560937,24.037714,-999,GALAXY,null
3.86835E+18,1.23767E+18,202.5413704,33.89203147,21.62924767,22.033144,21.10243225,19.95033073,19.45159149,0.052873649,0.04119879,0.028501133,0.021179397,0.01575358,23.84242439,-999,GALAXY,null
3.86842E+18,1.23766E+18,202.5874812,39.59140715,24.73257828,21.51701736,20.53379059,19.75126457,18.92597961,0.033472583,0.026081609,0.018043136,0.013407984,0.009973077,23.00306511,-999,STAR,M5III (221615)
3.86845E+18,1.23767E+18,203.6265637,19.8916763,20.91484261,20.49881172,20.15066147,19.52545547,19.29530525,0.093559012,0.072900549,0.050432261,0.037476577,0.027875688,21.02285576,-999,QSO,AGN
3.86845E+18,1.23767E+18,203.7095846,20.6003937,22.51530266,20.93909454,19.87458229,18.97265053,18.69635963,0.090189651,0.070275165,0.048616033,0.036126923,0.026871795,24.21073914,-999,GALAXY,null
3.86845E+18,1.23767E+18,203.1798196,20.78045371,23.19482994,21.81739235,20.63948822,20.18706131,20.64301491,0.069738805,0.054340005,0.037592165,0.027935008,0.020778513,24.56240845,-999,GALAXY,null
3.86845E+18,1.23767E+18,203.4075092,20.79748901,22.26998329,22.02700615,20.879776,19.89697075,19.52576637,0.078180321,0.060917579,0.042142499,0.031316392,0.023293642,23.10454178,-999,GALAXY,null
3.86852E+18,1.23767E+18,202.9124077,15.91948312,23.92467308,21.34182167,21.12892723,21.04482079,21.18000031,0.113081865,0.088112622,0.060955904,0.04529677,0.033692475,23.73916817,-999,STAR,F0II (25291)
3.8687E+18,1.23767E+18,204.4373823,33.70243514,21.96835136,21.49135971,21.33969498,21.50632477,21.1505394,0.054933086,0.042803489,0.029611256,0.022004336,0.016367184,23.32652664,-999,STAR,WDmagnetic
3.8687E+18,1.23767E+18,204.390306,33.89241395,22.55630493,21.74996948,21.55281258,21.28499222,21.01108551,0.048524026,0.037809592,0.026156502,0.019437084,0.014457619,23.9308548,-999,STAR,F6II (61295)
3.8687E+18,1.23767E+18,204.1447414,33.92491994,25.52906418,22.20537376,20.56369591,19.69708252,19.1947937,0.047432352,0.036958966,0.025568042,0.018999796,0.014132357,23.31461716,-999,GALAXY,null
3.8687E+18,1.23767E+18,203.8647653,33.93421042,21.97187614,21.2625103,20.36065102,19.55131149,19.09026146,0.051105533,0.039821085,0.027548043,0.020471148,0.015226774,23.66442299,-999,GALAXY,null
3.8687E+18,1.23767E+18,203.9531067,33.97673839,22.72826195,21.8191433,20.97368813,19.90904999,19.51177597,0.050395723,0.039268006,0.027165424,0.020186821,0.015015286,23.07447243,-999,GALAXY,null
3.8687E+18,1.23767E+18,204.0758275,34.03940595,21.60167503,21.31344032,20.04306602,19.14156723,18.32998848,0.045231603,0.035244159,0.024381746,0.018118251,0.013476649,22.69773865,-999,GALAXY,null
