galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs,subclass
6.37873E+18,1.23767E+18,185.7235028,24.11151918,21.2335968,20.87645149,20.77472115,20.85550308,20.93884087,22.25323677,-999,STAR,WDcooler
6.37489E+18,1.23767E+18,197.9885563,31.07502806,22.27228165,21.88854599,21.94949532,21.89708519,21.76525879,22.2848053,-999,QSO,BROADLINE
2.54162E+18,1.23767E+18,197.0458893,29.94040021,21.57516861,21.06222534,20.71554375,20.73227692,20.9321003,23.97053146,24.30137253,QSO,null
2.54162E+18,1.23767E+18,196.4901563,30.36296415,23.63627625,21.30820465,19.56057739,18.83510971,18.47276306,24.06206703,-999,GALAXY,null
6.37873E+18,1.23767E+18,186.8878403,23.8311512,23.040802,21.82098007,20.79171371,19.87170601,19.50904655,21.85669136,-999,QSO,BROADLINE
3.05418E+18,1.23767E+18,195.7987423,29.71252358,24.4184761,22.36640549,20.70718575,19.61420441,19.41871452,23.86988258,-999,QSO,BROADLINE
3.05418E+18,1.23767E+18,195.9462115,29.80004532,23.88573074,21.70189857,20.14396095,19.33958626,19.09283066,23.38687706,23.85781479,GALAXY,null
2.54169E+18,1.23767E+18,195.8807845,28.97446817,22.63553047,20.76141357,20.45909882,20.69094086,20.53065872,24.0513382,-999,QSO,BROADLINE
6.37489E+18,1.23767E+18,196.609416,31.46907176,22.15134048,21.28518867,20.08552933,19.31388283,18.88626862,23.01730156,-999,GALAXY,null
6.37887E+18,1.23767E+18,178.8177106,20.95222073,20.84608269,20.55861282,20.33833694,20.02066994,19.82100487,21.56285286,21.55388451,QSO,BROADLINE
6.37887E+18,1.23767E+18,178.8181583,21.04758904,24.57141304,21.20864105,19.56388092,18.66374207,18.20689011,22.4101963,-999,GALAXY,null
6.37887E+18,1.23767E+18,178.8037951,21.18433467,20.38519859,19.95586205,19.91426277,19.60599136,19.39037323,20.81143379,21.67296791,QSO,BROADLINE
3.05418E+18,1.23767E+18,196.1054845,29.07551659,21.9696846,21.61816597,21.45096588,21.46489143,21.44117737,-999,24.05758286,QSO,BROADLINE
6.37887E+18,1.23767E+18,177.2932794,24.96444797,21.38611794,20.60288048,20.44467545,20.36837959,20.32966614,22.14450073,-999,STAR,A8V (155514)
6.37932E+18,1.23767E+18,198.4402782,31.71432119,23.8947258,22.05617332,20.29917908,19.41494751,19.00683212,22.29432869,-999,GALAXY,null
6.37932E+18,1.23767E+18,198.8363934,31.42885652,20.63537025,19.15743256,17.7984581,17.2596302,16.96605301,21.95729828,22.08552361,GALAXY,null
6.37887E+18,1.23767E+18,179.5870514,21.46877693,20.96857643,20.27567291,20.35766602,20.45726204,20.07465172,21.04185867,21.66048431,QSO,BROADLINE
6.37887E+18,1.23767E+18,179.6064118,21.43916601,20.45739555,20.32876205,20.04288483,20.06488419,20.01249886,20.6097641,-999,QSO,BROADLINE
6.37929E+18,1.23767E+18,209.7299379,27.6027649,23.00999069,21.02911949,19.30144119,18.60757065,18.17435265,22.40377808,-999,GALAXY,null
6.37929E+18,1.23767E+18,209.1869995,27.32647693,20.81066513,19.84438515,19.67652512,19.54299736,19.37994766,22.4564209,-999,STAR,F0II (25291)
6.37489E+18,1.23767E+18,197.3187694,32.93855114,21.00903893,20.49389267,20.2755928,20.26379585,20.3353672,22.11889267,-999,STAR,CV
6.37489E+18,1.23767E+18,197.1634582,32.66532255,21.96551514,21.37825584,20.15775871,19.35489273,19.04528427,22.76074791,22.62428093,QSO,BROADLINE
6.37489E+18,1.23767E+18,196.6073682,32.55194318,21.6259346,20.91204262,20.88815498,20.79851532,20.74307442,-999,22.6792469,QSO,BROADLINE
2.54162E+18,1.23767E+18,195.9713865,29.85896783,23.75006676,22.22369385,20.68009758,19.66276741,18.986763,23.53003883,-999,GALAXY,null
3.05418E+18,1.23767E+18,195.9462115,29.80004532,23.88573074,21.70189857,20.14396095,19.33958626,19.09283066,23.38687706,23.85781479,GALAXY,null
6.37489E+18,1.23767E+18,195.7902856,30.56992479,21.64029503,20.66974831,20.01078224,19.64715004,19.32526588,23.19914246,-999,QSO,BROADLINE
3.05404E+18,1.23767E+18,195.3664646,29.42175355,25.70521927,21.76170158,20.28587341,19.28454399,18.79286575,24.19005394,-999,GALAXY,null
3.05418E+18,1.23767E+18,195.5673163,29.46508882,22.78060722,22.10881996,20.16352272,19.26599693,18.70293808,24.45892143,-999,GALAXY,null
3.05418E+18,1.23767E+18,195.6004097,29.7669966,22.38521576,21.58930016,20.32897949,19.55231476,19.2220993,23.19149017,-999,GALAXY,null
6.37489E+18,1.23767E+18,194.630755,30.20763897,23.73207283,21.680233,20.68936539,19.90539932,19.59348869,22.7904911,-999,GALAXY,null
6.37489E+18,1.23767E+18,195.5828345,31.91584318,24.12481117,21.44909477,20.49290085,19.70422935,19.16168785,22.42971611,-999,GALAXY,null
3.05401E+18,1.23767E+18,194.5910487,29.2844561,22.96344376,22.68727684,20.78725815,19.33952141,18.63035583,23.26362228,-999,GALAXY,null
3.04584E+18,1.23767E+18,194.5832794,33.41410103,21.71356773,20.89382744,20.91101837,20.86375618,20.39710999,22.15760803,23.05256462,QSO,BROADLINE
3.04584E+18,1.23767E+18,195.0194002,33.49893083,25.18271065,21.95982933,20.71826172,19.84243011,19.19137573,22.41404343,24.41233253,GALAXY,BROADLINE
3.04584E+18,1.23767E+18,195.3871729,33.08103491,24.58964539,21.75634766,20.41349602,20.07499123,19.74340439,24.53111076,-999,GALAXY,null
3.86539E+18,1.23767E+18,195.9994963,33.84976595,24.03955841,20.88599968,19.18347168,18.52481079,18.09929466,23.40395355,-999,GALAXY,null
6.37489E+18,1.23767E+18,196.1485309,32.92498158,22.76919746,22.14438438,20.96888542,19.87685013,19.39681053,22.47811699,-999,GALAXY,null
3.1508E+18,1.23767E+18,201.4960795,29.56941846,22.99179649,21.76341438,20.3693409,19.59928513,19.20588684,23.81821251,-999,GALAXY,null
3.86694E+18,1.23767E+18,199.5357038,30.16392166,26.26843643,22.93523979,21.01235199,19.83941841,19.27387428,23.57667732,-999,GALAXY,null
6.37932E+18,1.23767E+18,200.4479477,30.97343078,26.56355476,21.8388195,20.11959839,19.27693939,19.00598907,-999,22.28435898,GALAXY,null
3.86694E+18,1.23767E+18,200.2290978,29.66554585,24.60078049,21.666605,20.3508606,19.4882679,18.92665482,23.8310585,-999,GALAXY,null
3.15076E+18,1.23767E+18,200.6758825,29.63859686,21.3814373,21.05498505,20.11125374,19.40158272,19.19726563,22.45038223,23.79726601,GALAXY,AGN
6.37932E+18,1.23767E+18,201.4441582,29.903948,17.61931419,15.62320042,14.71227074,14.26821804,13.96448994,20.88707352,21.65542221,GALAXY,BROADLINE
6.37489E+18,1.23767E+18,191.6585465,31.8771703,23.49297333,22.08645058,21.64608383,21.44836235,20.74565315,22.02402496,-999,QSO,null
3.0571E+18,1.23767E+18,191.3728691,32.27494665,21.56796265,21.02907181,21.03052521,21.01483727,20.60121727,23.41543388,-999,QSO,BROADLINE
6.37489E+18,1.23767E+18,192.3840959,32.44693698,26.01082993,20.91613007,19.5229969,18.73357964,18.24456406,-999,21.70593834,GALAXY,null
6.37489E+18,1.23767E+18,192.528385,32.53512362,22.13811684,21.31139946,20.59665871,20.36406708,19.92611504,22.34969521,-999,QSO,null
3.15083E+18,1.23767E+18,202.2688132,29.76672971,22.1089344,21.74325943,20.19129753,19.40883636,18.95349884,23.03912163,-999,GALAXY,null
6.37489E+18,1.23767E+18,194.0500191,33.52853058,21.34237099,20.87034607,20.73649597,20.7650013,20.69880867,21.67645645,-999,QSO,BROADLINE
3.86694E+18,1.23767E+18,200.3749672,30.58936014,20.85836029,18.74394417,17.35145378,16.77414322,16.38586426,21.58652115,-999,GALAXY,STARFORMING
3.0641E+18,1.23767E+18,200.3139529,31.10024667,22.77472115,22.18143082,20.49244308,19.6926651,19.3896122,24.85311508,-999,GALAXY,null
3.86694E+18,1.23767E+18,200.1658516,30.12637991,22.27536392,21.86911392,20.41525078,19.46125221,18.92094612,23.0418129,-999,GALAXY,null
6.37932E+18,1.23767E+18,199.377765,31.41213649,21.71060371,20.94712257,19.97680473,19.2333374,18.68863297,22.27063751,-999,GALAXY,null
6.37932E+18,1.23767E+18,199.428342,31.44912284,22.8971138,21.31871033,20.50975037,19.65426064,19.14104462,22.24025345,-999,GALAXY,null
6.37932E+18,1.23767E+18,199.128958,30.9599979,23.00161552,21.30176353,20.46731186,19.48197556,18.95759392,22.34554482,-999,GALAXY,null
6.37932E+18,1.23767E+18,198.2411932,31.32699977,23.07642746,21.91702843,20.20119858,19.2579155,18.72767448,21.65068817,-999,GALAXY,null
3.04584E+18,1.23767E+18,194.4034758,33.05756643,21.93166161,21.55447197,21.41333389,21.56738663,21.97158241,23.56264687,-999,QSO,BROADLINE
3.04584E+18,1.23767E+18,194.5779305,32.87709426,21.9698658,21.24537849,19.74809647,18.79009628,18.38886833,23.48655701,-999,GALAXY,null
3.04584E+18,1.23767E+18,194.6591078,32.63718872,26.71601486,22.82155991,20.77381516,19.64690208,19.18749046,24.59350967,-999,GALAXY,null
3.15069E+18,1.23767E+18,197.6611795,28.68487504,25.60667229,22.36773491,20.56454086,19.52133751,19.03316498,23.10763931,-999,GALAXY,null
6.37468E+18,1.23766E+18,183.6845306,39.71453476,21.18785477,20.42712593,20.57430458,20.25061989,20.03671455,20.18450165,21.90060616,QSO,BROADLINE
3.15087E+18,1.23767E+18,203.4538513,28.80690593,21.9017868,21.22416878,20.34725571,19.58169937,19.19491959,22.10682678,-999,GALAXY,null
6.37932E+18,1.23767E+18,203.0019313,29.32079548,20.40930176,19.61823273,18.79567146,18.37181282,18.05954742,21.2440834,21.88133049,GALAXY,AGN
3.15083E+18,1.23767E+18,202.2688132,29.76672971,22.1089344,21.74325943,20.19129753,19.40883636,18.95349884,23.03912163,-999,GALAXY,null
6.37932E+18,1.23767E+18,202.5628437,30.30532445,21.34662056,21.02265358,20.70441055,20.69782639,20.4518795,21.22494698,-999,QSO,null
3.86694E+18,1.23767E+18,199.5357038,30.16392166,26.26843643,22.93523979,21.01235199,19.83941841,19.27387428,23.57667732,-999,GALAXY,null
3.86694E+18,1.23767E+18,200.2290978,29.66554585,24.60078049,21.666605,20.3508606,19.4882679,18.92665482,23.8310585,-999,GALAXY,null
6.37932E+18,1.23767E+18,204.9815455,30.06935762,23.62831879,22.10943604,20.2311554,19.30578995,18.81960487,22.02019501,-999,GALAXY,null
6.37932E+18,1.23767E+18,204.998666,29.87902381,19.67664146,17.51588058,16.43124771,15.99192047,15.60781956,-999,21.54112244,GALAXY,null
6.37887E+18,1.23767E+18,178.886915,26.14686187,21.18113327,20.18206024,19.7463665,19.22807503,19.10661125,21.70037079,-999,QSO,BROADLINE
6.37932E+18,1.23767E+18,203.799339,31.76539396,24.53564835,21.40218925,19.94946671,19.13972664,18.77565956,23.01079941,-999,GALAXY,null
6.37932E+18,1.23767E+18,202.5628437,30.30532445,21.34662056,21.02265358,20.70441055,20.69782639,20.4518795,21.22494698,-999,QSO,null
6.37932E+18,1.23767E+18,202.5297928,30.74759393,23.90200806,20.86597252,19.4094162,18.80669594,18.55983353,21.19595909,-999,GALAXY,null
6.37932E+18,1.23767E+18,202.4501319,30.84641551,20.09116936,19.85972977,19.89981842,19.84387398,19.73983192,21.06768417,21.45287514,QSO,BROADLINE
3.08046E+18,1.23767E+18,201.42148,31.44098175,22.13990211,20.38511848,19.74135971,18.95181274,18.62843323,22.94792366,-999,GALAXY,null
6.37482E+18,1.23767E+18,177.1462782,26.94875269,21.35375404,20.38797188,19.51752853,18.7548275,18.32170105,21.33789635,-999,QSO,BROADLINE
3.08046E+18,1.23767E+18,200.7427938,31.6049432,24.19368744,20.82546234,19.15974426,18.56752777,18.1828804,23.14128685,-999,GALAXY,null
6.37932E+18,1.23767E+18,200.8343679,32.28157819,23.97998238,23.26186752,21.49538612,20.20830536,19.72483444,23.31927299,-999,GALAXY,null
6.37932E+18,1.23767E+18,201.3747201,32.02151765,21.79816818,21.39722633,20.65773582,19.8890686,19.52853775,22.7137413,-999,QSO,BROADLINE
6.37932E+18,1.23767E+18,202.4702597,31.9030729,21.12225914,20.51026535,19.97835541,19.56490326,19.22397614,21.43188286,-999,QSO,null
6.37482E+18,1.23767E+18,177.6306615,26.91322253,20.39951897,19.98955727,20.06764221,20.04323006,19.71663857,20.83080292,-999,QSO,BROADLINE
6.37482E+18,1.23767E+18,178.377885,27.04799088,22.61190224,21.01424217,19.57152748,18.80198669,18.32663918,22.51306343,-999,GALAXY,null
6.37486E+18,1.23767E+18,178.8529336,27.49282179,23.14632988,21.98929977,20.50100517,19.52786827,19.0020771,22.76993561,-999,GALAXY,null
6.37486E+18,1.23767E+18,178.778439,27.41131784,20.30476761,19.92905617,19.84288216,19.60071945,19.59209251,22.55884933,-999,QSO,BROADLINE
6.37486E+18,1.23767E+18,178.9025296,27.11543233,22.60211754,21.23727036,19.97203255,19.11945724,18.83717155,22.54725456,-999,GALAXY,null
6.37932E+18,1.23767E+18,205.6026751,28.97806379,26.02964783,21.66799164,20.07510948,19.27336884,18.80152893,21.75105667,-999,GALAXY,null
6.37486E+18,1.23767E+18,182.1680417,26.15176154,21.7333107,21.03648376,20.8460331,20.79768181,20.55092621,22.41573524,-999,STAR,F0IV (81937)
6.37932E+18,1.23767E+18,204.9815455,30.06935762,23.62831879,22.10943604,20.2311554,19.30578995,18.81960487,22.02019501,-999,GALAXY,null
3.12951E+18,1.23767E+18,205.2804073,30.38027705,24.88047981,22.34194565,20.60229301,19.52569199,18.94220924,22.16186523,23.2518425,GALAXY,null
3.12951E+18,1.23767E+18,205.1845266,30.68010119,21.95837402,22.05729103,20.76193047,19.81523705,19.63642311,22.55874252,-999,GALAXY,null
3.12951E+18,1.23767E+18,205.3764193,30.26315269,23.01193619,22.50305367,20.90828705,19.83705902,19.59922791,23.39554596,-999,GALAXY,null
3.12951E+18,1.23767E+18,205.5841429,30.89620286,22.05933189,21.39069748,20.36589813,19.59854317,18.98767471,23.66921806,-999,GALAXY,null
6.37887E+18,1.23767E+18,181.1485732,25.44615285,21.66243553,21.23866081,20.94768143,21.18370056,21.37604523,22.30398941,-999,STAR,A9V (154660)
3.12951E+18,1.23767E+18,205.595861,30.03640438,26.87542915,21.49813652,19.80554581,19.0058918,18.55225945,-999,23.56007195,GALAXY,null
6.37932E+18,1.23767E+18,206.2218139,30.46595961,21.95714188,20.90172005,20.84737206,20.83198738,20.9151268,22.51004601,-999,QSO,BROADLINE
6.37932E+18,1.23767E+18,206.8707936,30.21801321,21.49267578,21.02352905,20.0590992,19.36520576,18.88843536,21.75032425,-999,GALAXY,null
3.15094E+18,1.23767E+18,209.530467,29.41642322,20.5615654,20.06562233,19.88477325,19.91849327,19.83986282,22.9343605,-999,QSO,null
3.1509E+18,1.23767E+18,209.1135317,29.87157133,21.92744827,21.07542229,20.87191963,20.83971024,20.59176445,22.36699104,23.31762695,QSO,BROADLINE
3.1509E+18,1.23767E+18,208.3329407,29.53923661,21.84136391,21.09124565,20.76320076,20.50655556,20.25457191,22.09638977,23.69014359,QSO,BROADLINE
3.05636E+18,1.23767E+18,180.847281,26.66719145,22.22106934,21.85300064,21.72225571,21.83202744,21.45440483,23.74865913,-999,QSO,null
2.48863E+18,1.23767E+18,181.9625438,30.44993033,22.81608582,22.52564812,20.53931618,19.48595619,19.11524963,-999,23.06221008,GALAXY,null
6.37486E+18,1.23767E+18,182.3566744,31.47253403,21.93267059,21.41381073,19.85443878,19.09672165,18.58871651,22.60869217,-999,GALAXY,null
3.0564E+18,1.23767E+18,180.8865234,30.59161012,23.04653931,21.62509918,20.23098755,19.46098137,19.01483727,23.62874031,-999,GALAXY,null
6.37489E+18,1.23767E+18,190.8891165,27.92023287,22.02855301,21.48988914,20.38620567,19.56578445,19.33577347,22.51522827,-999,GALAXY,null
3.15059E+18,1.23767E+18,191.3280238,28.45972999,23.17213058,22.49758911,20.96844864,19.99252701,19.6787796,23.30916595,-999,GALAXY,null
3.15059E+18,1.23767E+18,191.533379,28.70653683,25.52630424,22.24663734,20.61306763,19.53962517,18.9248848,23.5804863,-999,GALAXY,null
6.37489E+18,1.23767E+18,191.5725185,28.25930576,21.52194023,21.20273781,21.15598297,21.018507,20.76953125,22.1547451,-999,QSO,BROADLINE
6.37887E+18,1.23767E+18,181.7313112,22.02502052,20.97146416,20.278862,20.06122589,19.41356277,19.08852959,21.74972916,-999,QSO,BROADLINE
3.23911E+18,1.23767E+18,179.572019,31.57731959,21.76649475,20.48453522,18.8090477,18.20873451,17.85290718,23.96136475,-999,GALAXY,BROADLINE
6.37932E+18,1.23767E+18,206.5160778,31.28061028,20.0532589,19.76704979,19.74667931,19.5363369,19.29038048,21.60787964,-999,QSO,BROADLINE
6.37932E+18,1.23767E+18,206.2218139,30.46595961,21.95714188,20.90172005,20.84737206,20.83198738,20.9151268,22.51004601,-999,QSO,BROADLINE
3.12951E+18,1.23767E+18,206.0293504,30.7765247,22.0364399,20.68088913,19.0173111,18.41963577,18.00326729,23.7840004,-999,GALAXY,null
6.37887E+18,1.23767E+18,181.7913155,22.11293612,23.07112503,19.86202049,18.34444809,17.77435493,17.3742981,22.33037186,-999,GALAXY,null
3.23911E+18,1.23767E+18,179.830268,31.74482737,22.13838768,21.5306015,19.5292778,18.9494915,18.57997131,23.78966522,-999,GALAXY,null
3.23911E+18,1.23767E+18,180.1864427,31.53428177,21.66787529,21.07168198,20.78708267,20.78701401,20.4210701,24.16490746,-999,STAR,B5 (338529)
3.12951E+18,1.23767E+18,205.3764193,30.26315269,23.01193619,22.50305367,20.90828705,19.83705902,19.59922791,23.39554596,-999,GALAXY,null
3.12951E+18,1.23767E+18,205.0275763,30.66714511,25.01270294,23.20563889,21.53757858,20.20450592,19.60345459,22.85128212,-999,GALAXY,null
6.37887E+18,1.23767E+18,178.907816,22.24116645,22.32853889,20.67020226,18.93384933,18.34458351,17.94301796,22.65171814,-999,GALAXY,null
3.0564E+18,1.23767E+18,181.0465869,31.05153287,22.42840958,21.06571007,20.88297844,20.81663322,20.51114845,24.00405312,-999,STAR,A2II (39866)
6.37887E+18,1.23767E+18,180.2352204,22.83406328,21.59111977,20.98575592,20.83859634,20.72151947,20.98145866,23.15714645,-999,QSO,null
6.37887E+18,1.23767E+18,179.6407456,21.89157743,22.85955811,20.79500198,19.08978844,18.44908142,18.01045418,22.66898537,-999,GALAXY,null
6.37932E+18,1.23767E+18,203.799339,31.76539396,24.53564835,21.40218925,19.94946671,19.13972664,18.77565956,23.01079941,-999,GALAXY,null
6.37489E+18,1.23767E+18,188.7931443,29.63697253,22.95714378,21.24316978,21.06312752,20.96533966,20.84038925,23.41482735,-999,STAR,A8V (155514)
3.15048E+18,1.23767E+18,187.4944045,29.66503702,21.02131844,20.54127693,20.31324005,20.22427559,19.89189911,23.59270096,-999,QSO,BROADLINE
3.19151E+18,1.23767E+18,178.0826933,21.18370415,21.68813324,20.33814621,19.99391365,19.60323143,19.56222916,23.82419968,-999,QSO,null
3.22993E+18,1.23767E+18,188.1171788,30.61950273,22.00508881,21.56498528,20.4857769,19.60879898,19.22801018,22.41008377,-999,GALAXY,null
3.22993E+18,1.23767E+18,188.3994542,30.27985136,21.41156197,20.80598259,20.66537285,20.5713501,20.30743408,23.52211189,-999,STAR,CV
3.08331E+18,1.23767E+18,178.523892,23.52968783,21.48381042,19.59332848,18.14356995,17.56257248,17.14470673,-999,23.9822197,GALAXY,null
6.37472E+18,1.23766E+18,198.5076957,40.81279027,23.23487473,22.09964561,20.48633003,19.27442741,18.75748825,22.9095192,-999,GALAXY,null
3.15041E+18,1.23767E+18,182.9152637,29.46705998,22.7326889,21.23503304,20.99967957,20.71190643,20.38941193,23.93801308,-999,STAR,F3/F5V (30743)
3.15041E+18,1.23767E+18,182.9996232,29.54640515,25.11247063,22.15900993,20.57198524,19.75106812,19.30832291,24.00416183,-999,GALAXY,null
3.11526E+18,1.23767E+18,183.8623126,29.80456339,22.43840027,21.38355827,21.20981407,21.20627594,20.62564659,22.95785522,-999,STAR,F0Ib (36673)
3.15041E+18,1.23767E+18,183.9753058,29.13340079,23.70419693,21.66927147,21.5000248,21.5506134,21.05449677,22.94104195,23.57864761,GALAXY,STARBURST
3.07174E+18,1.23767E+18,185.1267297,29.81778345,21.74359512,20.52267456,20.33017921,20.25875092,20.00019836,23.85210991,-999,STAR,F2V (33256)
6.37489E+18,1.23767E+18,189.90576,30.94337893,21.19500542,20.20526886,20.12987709,19.86984253,19.73791313,21.55493355,-999,GALAXY,STARBURST
6.37489E+18,1.23767E+18,190.0333423,30.57980273,22.05356216,21.5910244,20.2467823,19.22299194,18.63435936,22.5821228,-999,GALAXY,null
3.06171E+18,1.23767E+18,191.4164265,30.52385086,24.82092476,22.16492081,20.62419701,19.6675148,19.26362801,23.38436317,-999,GALAXY,null
2.49102E+18,1.23767E+18,193.2298127,27.3581463,22.80159378,21.51279831,19.97659683,19.09473419,18.73547554,24.54780388,-999,GALAXY,null
3.15062E+18,1.23767E+18,192.7773937,29.32393225,24.12227249,22.57665443,21.03421021,19.81786346,19.29294205,24.09910774,-999,GALAXY,null
3.05394E+18,1.23767E+18,193.8111827,28.3175796,22.63917351,23.09898949,20.82227516,19.63809586,19.31102943,22.7802639,-999,GALAXY,null
3.05394E+18,1.23767E+18,193.9971566,28.21840545,23.95948219,21.17424202,20.18362236,19.34333611,18.9111557,22.6396389,-999,GALAXY,null
3.15062E+18,1.23767E+18,193.2570249,29.37869267,22.1452179,22.12151527,20.4010582,19.49796677,19.06729126,23.91244888,-999,GALAXY,null
3.15062E+18,1.23767E+18,192.7773937,29.32393225,24.12227249,22.57665443,21.03421021,19.81786346,19.29294205,24.09910774,-999,GALAXY,null
